Id;Food;Category;Carbohydrates;Sugars;Dietary fiber;Fats;Saturated fat;Protein;Calcium;Cholesterol;Copper;Iodine;Iron;Magnesium;Niacin;Phosphorus;Potassium;Riboflavin (B2);Selenium;Sodium;Thiamin (B1);Vitamin A;Vitamin B12;Vitamin C;Vitamin D;Vitamin E;Zinc;Artificially sweetened;Cholesterol-free;Egg-free;Fat-free;Fructose-sweetened;Gluten-free;High-fibre;Lacto-ovo-vegetarian;Lactose-free;Lacto-vegetarian;Milk-free;No added salt;No additives;No colouring agents;No preservatives;Soy-free;Sugar-free;Unsweetened;Vegan
34638;YOGHURT, PLAIN, ORGANIC, 3% FAT;Milk;4.768;4.768;0;3.002;1.9112;4;143.26;9.79;0.0106;14.04;0.058;11.114;0.831;88.8;184.8;0.181;2.826;52.26;0.0326;24.493;0.39;0.99;0.03;0.056;0.432;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0
34639;YOGHURT, FLAVOURED, 2% FAT, ARLA LUONTO+ HONEY, 1UG VITAMIN D, PROB,LACTOSE-FREE;Milk;7.993;7.563;0;2.009;1.319;3.8;111.7;7.15;0.0095;12.82;0.077;9.727;0.74;78.5;136.99;0.18;2.464;62.31;0.0302;18.763;0.37;1.14;1;0.038;0.372;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34640;YOGHURT, FLAVOURED, 2% FAT, ARLA LUONTO+, 1 UG VITAMIN D, AB, LACTOSE-FREE;Milk;9.598;8.928;0.147;2.06;1.2534;3.89;101.54;6.52;0.0291;10.78;0.192;13.217;1.325;73.7;207.89;0.168;2.169;62.83;0.0602;19.361;0.32;19.86;1;0.205;0.341;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34641;YOGHURT, FLAVOURED, 1,9% FAT, ARLA LUONTO+, 0,8UG VITAMIN D, PROB., LACTOSE-FREE;Milk;9.511;9.061;0.279;1.96;1.1919;3.78;97.58;6.17;0.0306;10.14;0.222;13.879;1.302;71.4;219.89;0.162;2.32;61.13;0.0584;29.934;0.3;20.35;0.8;0.167;0.341;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34644;YOGHURT, FLAVOURED, LUONTO+, FAT-FREE, 1 UG VITAMIN D, AB, LACTOSE-FREE;Milk;9.559;9.09;0.135;0.226;0.0728;4.21;101.07;0.84;0.0293;12.32;0.193;15.014;1.421;80.1;224.06;0.16;2.27;36.65;0.0616;1.415;0.31;21.13;1;0.154;0.373;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34646;YOGHURT, FLAVOURED, ARLA PROTEIN, 1% FAT, LACTOSE-FREE;Milk;7.55;7.3;0.114;1.039;0.6286;8.03;112;5.2;0.0276;13.26;0.145;13.014;1.692;104.7;196.43;0.174;2.652;51.88;0.0556;10.948;0.38;13.62;0.025;0.109;0.4;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34648;YOGHURT, FLAVOURED, ARLA PROTEIN  WITH GRANOLA, 4% FAT, LACTOSE-FREE;Milk;8.717;7.053;0.874;4.099;0.9984;9.33;126.1;5.11;0.1444;13.11;0.675;39.381;2.213;162.8;268.44;0.183;3.322;60.44;0.1085;74.609;0.37;8.91;0.023;0.99;0.886;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0
34649;QUARK, FLAVOURED, FAT-FREE, ARTIFICIALLY SWEETENED, LACTOSE-FREE;Milk;4.841;4.365;0.178;0.42;0.12;9.22;104.72;5.62;0.0295;15.96;0.086;12.18;2.628;169.8;168.59;0.213;3.608;92.81;0.0479;1.901;0.56;2.31;0.019;0.07;0.527;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34650;YOGHURT, DRINKABLE, FAT-FREE, ARTIFICIALLY SWEETENED;Milk;3.744;3.295;0.7;0.112;0.0587;2.47;99.57;0.8;0.0131;11.98;0.073;11.022;0.727;76.2;145.85;0.163;2.208;34.58;0.0323;0.879;0.33;1.87;0;0.044;0.347;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
34651;EGG, WITHOUT SHELL, ORGANIC;Egg;0.3;0.3;0;9.85;2.3637;12.83;57;360;0.05;23.6;1.7;13;3.587;210;130;0.375;33;110.42;0.1154;263.15;2.5;0;2.2;1.87;1.4;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0
34652;YOGHURT, FLAVOURED, ACTIVIA LIGHT, FAT-FREE, PARTIALLY ARTIFIC. SWEETENED, PROB.;Milk;9.333;8.473;0.315;0.282;0.1409;4.83;170;1.95;0.0214;15.92;0.133;12.675;0.854;82.6;220.69;0.168;2.375;56.1;0.0353;2.135;0.34;6.34;0.001;0.12;0.401;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0
34653;YOGHURT, DRINKABLE, DANUP DRINK, 0.8% FAT;Milk;12.139;11.698;0.056;0.831;0.5715;1.65;68.76;3.48;0.0081;10.37;0.051;6.609;0.474;53;88.71;0.103;1.564;23.48;0.0203;9.231;0.22;1.27;0.019;0.031;0.238;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0
34654;QUARK, FLAVOURED, 4% FAT;Milk;15.663;15.088;0.092;4.006;2.5665;7.22;91.17;11.76;0.0259;13.78;0.079;10.177;2.063;135.8;143.52;0.18;3.019;73.49;0.0367;34.049;0.45;2.02;0.037;0.109;0.431;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0
34655;QUARK, FLAVOURED, FAT-FREE, PROTEIN QUARK, LOW-LACTOSE;Milk;9.391;8.982;0.113;0.368;0.1133;10;130.71;5.66;0.0305;15.47;0.081;11.255;2.486;161.4;189.54;0.203;3.469;100;0.0418;1.468;0.53;1.52;0.018;0.036;0.498;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
34656;YOGHURT, PLAIN, 4% FAT, LACTOSE-FREE, PROBIOTICS;Milk;4.41;4.41;0;4.193;2.7918;3;123.23;12.92;0.009;15.73;0.045;11;0.841;90;160;0.182;2.89;48.62;0.0338;37.423;0.4;0.97;0.035;0.092;0.448;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34657;YOGHURT, FLAVOURED, 2% FAT, LACTOSE-FREE;Milk;13.569;13.126;0.147;2.001;1.2894;2.64;101.85;6.79;0.0133;11.5;0.09;9.267;0.683;70.6;129.7;0.164;2.224;64;0.0279;17.828;0.34;3.3;0.495;0.068;0.335;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34658;YOGHURT, FLAVOURED, 3.5% FAT, PROBIOTICS;Milk;13.004;13.004;0.175;3.503;2.2911;2.64;120;10.75;0.0131;13.62;0.092;10.424;0.758;79.9;150.27;0.162;2.547;41.06;0.031;30.537;0.35;3.04;0.03;0.135;0.401;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0
34659;YOGHURT, FLAVOURED, 2% FAT, AB, LOW-LACTOSE;Milk;12.998;12.953;0.135;2.003;1.306;2.65;120;7.09;0.0139;13.01;0.079;10.034;0.759;78.9;141.18;0.162;2.483;36.6;0.0335;16.737;0.35;1.25;0.03;0.112;0.372;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34679;YOGHURT, FLAVOURED, FAT-FREE, LOW-LACTOSE, 1 UG VITAMIN D;Milk;9.833;9.615;0.181;0.13;0.0615;3.88;131.43;1.17;0.0163;13.43;0.085;11.633;0.796;80.6;180.76;0.163;2.428;48.54;0.0335;0.807;0.35;2.54;0;0.067;0.388;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
34713;MACARONI, DARK, WHOLE WHEAT AND DARK WHEAT FLOUR;Cereals;54.316;1.34;8.712;2.165;0.2784;11.35;28.52;0;0.4312;4.4;3.432;106.48;7.49;305.4;366.96;0.132;6.694;1;0.308;0.317;0;0;0;0.88;2.64;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1
34716;MILK, 3% FAT, LACTOSE-FREE, NO ADDED VITAMIN D;Milk;4.8;4.8;0;3.01;1.9157;3.2;107.06;9.46;0.0077;11.74;0.052;9.46;0.723;77.4;137.6;0.158;2.492;37.98;0.0284;24.562;0.34;0.83;0.035;0.056;0.378;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34738;ALMOND DRINK, UNSWEETENED, ALRPO;Pulses and nuts;0.132;0.132;0.25;1.025;0.0815;0.48;120;0;0.0161;0.2;0.108;5.608;0.159;9.8;14.87;0.21;0.129;49.88;0.005;0.005;0.38;0.01;0.75;1.8;0.066;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1
34752;CREAM CHEESE, MASCARPONE, 38% FAT;Milk;2.761;2.761;0;38.048;25.3782;5;132.43;78.52;0.0145;9.23;0.085;6.952;0.443;58.4;176.81;0.151;1.703;53.34;0.0208;330.919;0.18;0.63;0.209;0.71;0.284;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34762;CREAM CHEESE, LOW-FAT, 15% FAT, PLAIN, LACTOSE-FREE;Milk;2.757;2.757;0;15.061;10.0743;8.14;215.5;32.41;0.0211;11.6;0.063;10.869;0.631;72.1;274.82;0.159;2.128;394.16;0.0263;130.962;0.28;0.9;0.085;0.281;0.341;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34764;CREAM CHEESE, LOW-FAT, 25% FAT, PLAIN, LACTOSE-FREE;Milk;2.724;2.724;0;25.031;16.7426;6.28;173.41;52.01;0.0196;10.63;0.073;9.86;1.245;66.6;220.04;0.158;1.956;454.89;0.0242;217.703;0.24;0.79;0.141;0.467;0.32;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34765;CREAM CHEESE, LOW-FAT, 20% FAT, PLAIN;Milk;3.735;3.735;0.6;20.032;13.3994;4.09;127.95;41.39;0.0151;13.37;0.064;10.212;0.637;73.1;169.43;0.169;2.187;320.11;0.0271;174.209;0.28;0.91;0.113;0.374;0.353;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34786;YOGHURT, DRINKABLE, BENECOL AURINKOINEN, 2,1% FAT, PLANT STANOLS;Milk;6.95;6.107;0.125;2.1;0.1766;2.75;107.05;0.99;0.0183;16.28;0.098;11.728;0.807;81;155.62;0.167;2.446;40.93;0.5;0.962;1.1;3.31;0;5.3;0.393;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0
34790;YOGHURT, DRINKABLE, BENECOL, 2,1% FAT, PLANT STANOLS;Milk;6.602;5.774;0.117;2.1;0.1766;2.72;107.02;0.98;0.0195;16.09;0.124;11.754;0.799;81.1;156.23;0.167;2.415;40.35;0.0328;0.87;0.35;4.21;0;0.462;0.399;1;0;1;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0
34794;SOY PRODUCT, DRINKABLE, BENECOL, 2.9% FAT, WITH PLANT STANOL;Pulses and nuts;3.79;2.381;0.572;2.9;0.2433;1.37;11.75;0.12;0.1206;0.32;0.311;10.102;0.435;24.1;77.49;0.013;0.432;3.4;0.0334;1.304;0;3.24;0;0.463;0.158;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1
34831;CHOCOLATE CONFECTION FILLED WITH CHOCOLATE;Sugar and confectionery;53.639;52.438;1.32;20.617;10.9398;5.75;166.75;3.66;0.1945;22.25;0.915;40.225;1.543;168;276.5;0.054;1.333;72.18;0.042;48.804;0;0;0;0.25;1.083;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
34835;LINGONBERRY JUICE, UNSWEETENED;Fruits;8.858;8.165;0;0.657;0.0255;0.531;22;0;0.07;1;0.4;9;0.634;17;80;0.005;0.1;2;0.063;0.76;0;10.7;0;1.53;0.2;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1
34839;SOYA DRINK, APLRO SOYA VANILLA, CALCIUM, VITAMINS;Pulses and nuts;6.5;6.4;0.5;1.704;0.2585;3.05;120;0;0.1328;0.81;0.718;19.271;0.826;39.8;147.21;0.21;1.688;39.98;0.0935;0.092;0.38;0;0.75;0.091;0.086;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
34841;CHEESE, SEMI-HARD CHEESE, 15% FAT, LOW-SODIUM, VALIO POLAR;Milk;0;0;0;15;8.896;30;924;29.37;0.0757;60;0.185;26.4;5.352;448.8;70.4;0.317;18.022;235.48;0.0246;102.722;1.85;0;0.185;0.491;3.722;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34844;ALMOND DRINK, SWEETENED, ALRPO;Pulses and nuts;3.029;3.029;0.25;1.025;0.0815;0.48;120;0;0.0164;0.34;0.11;5.611;0.159;9.8;14.93;0.21;0.142;49.85;0.005;0.005;0.38;0.01;0.75;1.8;0.066;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1
34845;COCONUT DRINK, ADDED VITAMINS;Pulses and nuts;2.635;0.154;0;1.09;0.9479;0.3;120;0;0.0207;0.3;0.209;3.47;0.145;8.4;15.36;0.38;0.56;50.64;0.0028;0;0;0.05;0.75;0.009;0.071;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;1
34846;HAZELNUT DRINK, ADDED VITAMINS;Pulses and nuts;3.082;3.082;0.438;1.525;0.1133;0.35;120;0;0.0358;0.37;0.096;3.976;0.115;7.8;16.38;0.21;0.112;49.85;0.0112;0.026;0.38;0;0.75;1.8;0.05;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1
34848;EUROPEAN SPRAT;Fish;0;0;0;9.05;2.34;17.63;157;110;0.05;59;1.65;31;7.657;381;246;0.15;22.6;68;0.08;276;10.4;0;20.3;0.76;2.71;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0
34862;MILK, 0% FAT, VALIO PROFEEL VOIMAMAITOJUOMA, 1 UG ADDED VITAMIN D, LACTOSE-FREE;Milk;3.1;3.1;0;0.097;0.0663;5;157.2;1.47;0.0127;14.55;0.042;30;1.316;87.8;206.5;0.18;2.668;59.48;0.033;0.766;0.39;1.19;1;0.001;0.417;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0
34872;NUT MIX, WITHOUT SALT, ROASTED;Pulses and nuts;7.565;3.864;8.89;58.789;7.6101;16.5;104.97;0;1.4705;7.45;3.531;208.21;5.496;405.1;601.99;0.112;313.278;2.85;0.4423;0.738;0;0.56;0;5.046;3.533;0;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1
34876;OAT DRINK WITHOUT MILK, OATLY IKAFFE, CALCIUM, VITAMINS;Cereals;5.999;0.119;1;3.224;0.2691;1.36;120;0.14;0.0454;2.01;0.47;14.34;0.431;47.2;41.44;0.21;1.244;39.67;0.033;0;0.38;0;1.5;0.557;0.36;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;1
34893;HÄRKIS, BROAD BEAN PRODUCT;Pulses and nuts;13.08;1.811;4.013;9.024;0.5939;17;30.73;0.46;0.1779;0.16;1.916;50.35;2.166;111.6;283.21;0.105;1.908;582.66;0.162;12.967;0;13.28;0;1.773;0.774;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;1
34902;MIFU, LACTOSE-FREE MILK PROTEIN PRODUCT;Milk;2.432;2.432;0;3.072;0.221;13.9;333.4;3.85;0.0285;10.85;0.05;11.672;0.625;68.3;423.33;0.134;1.984;473.1;0.0245;0.569;0.29;0.89;0;0.567;0.31;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0
34905;RICE AND BARLEY MIX;Cereals;71.075;0.475;4.65;1.515;0.3087;8.19;15;0;0.37;5;2.1;77.5;5.73;235;250;0.075;5.3;3.7;0.3;0;0;0;0;0.165;2.05;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1
34907;RICE AND RYE MIX;Cereals;65.545;1.665;9.35;2.644;0.4716;8.43;16.7;0;0.342;9.5;3.57;110;4.899;262;317;0.051;17.6;5.7;0.107;0.162;0;0;0;0.558;1.9;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;1
34909;PULLED OATS;Pulses and nuts;8.1;1.2;3.7;4.4;0.375;30;17;0.18;0.1144;35.3;6;34.889;1;440;390;0.03;1.998;480;0.123;1.05;0;0.04;0;0.752;0.75;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1
34914;BLENDED SPREAD 60%, BENECOL VOI & RYPSI;Fat;0.7;0.7;0;60;17.173;0.5;19.59;44.76;0.0049;12.59;0.06;3.08;0.116;16.7;20.69;0.027;0.436;394.09;0.0034;901.122;0.04;0.12;16.8;8.04;0.067;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34918;BLENDED SPREAD 70%, BECEL VOI & KASVIÖLJYT;Fat;0.49;0.49;0;69.8;19.007;0.4;14.85;17.99;0.0053;6.45;0.133;1.787;0.098;11.6;18.24;0.022;0.339;419.09;0.0034;794.188;0.04;0.12;18.9;17.1;0.053;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34924;BLENDED SPREAD 70%, FLORA & VOI, NORMALLY SALTED;Fat;0.529;0.529;0;70.511;24.9323;0.47;20.31;41.26;0.0058;11.8;0.13;3.416;0.121;16.9;21.68;0.028;0.44;471.53;0.0037;800.2;0.04;0.13;7.5;7.196;0.069;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34927;VEGETABLE FAT SPREAD 39 %, LÄTTA ORIGINAL;Fat;1.535;0.245;0;39.014;12.1666;0.16;11.24;1.37;0.0063;0.83;0.103;2.76;0.044;5.8;8.66;0.009;0.164;583.24;0.0017;800.2;0.02;0.06;20;4.412;0.023;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34932;BLENDED SPREAD 70%, CREME BONJOUR VOI & RYPSIÖLJY, NORMALLY SALTED;Fat;0.529;0.529;0;70.511;24.9323;0.47;20.31;41.26;0.0058;11.8;0.13;3.416;0.121;16.9;21.68;0.028;0.44;471.53;0.0037;800.2;0.04;0.13;7.5;7.196;0.069;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34942;VEGETABLE FAT SPREAD 75 %, KEIJU RYPSI;Fat;0.735;0.735;0;75.2;19.987;0.4;20.49;3.02;0.005;2.3;0.065;3.06;0.13;14.1;24.33;0.028;0.417;354.99;0.0051;800.041;0.06;0.18;22.9;10.1;0.065;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34944;VEGETABLE FAT SPREAD 55 %, KEIJU RYPSI;Fat;0;0;0;55;15.5442;0;3.39;2.09;0.0035;0.04;0.043;1.26;0;0.6;0.33;0;0.022;348.74;0;800.041;0;0;20;7;0.001;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34948;MARGARINE 60%, KEIJU ALENTAJA;Fat;0;0;0;60;13.7833;0;3.24;2.5;0.0035;0.04;0.039;1.26;0;0.6;0.33;0;0.02;348.69;0;800.041;0;0;10;9;0.001;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
34964;BLENDED SPREAD 75%, INGMARIINI, NORMALLY SALTED, LACTOSE-FREE;Fat;0.6;0.6;0;75;34.2009;0.32;12.65;92.08;0.0047;23.52;0.116;2.7;0.062;15.6;9.62;0.019;0.323;469.74;0;800;0;0;10;5.487;0.051;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34966;BLENDED SPREAD 72%, OIVARIINI, NORMALLY SALTED, LOW-LACTOSE, SOFT;Fat;0.7;0.7;0;72;30.5107;0.28;10.98;81.56;0.0035;24;0.102;2.16;0.055;13.7;8.43;0.017;0.288;353.07;0;387.608;0;0;20;5.941;0.045;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0
34971;OAT, COARSE-GROUND OAT, KAURAKUITUNEN;Cereals;16.067;0.567;69.7;3.3;0.567;7.2;38.25;0;0.288;9;3.6;103.5;2.878;323.1;287.1;0.076;5.85;173;0.45;0;0;0;0;0.383;2.25;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;1;0;1;1
34974;SOY PRODUCT, ALPRO GO ON, SOURED, PLAIN, FAT 3.6%;Pulses and nuts;2.544;2.544;1.5;3.363;0.513;6.2;120;0;0.2961;1.48;1.608;42.885;1.846;88.7;328.93;0.059;3.657;137.1;0.209;0.205;0.38;0;0.75;0.162;0.191;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
34975;SOY PRODUCT, ALPRO GO ON, SOURED, FLAVOURED, FAT 2,9%;Pulses and nuts;9.066;8.2;1.3;2.851;0.4339;5;120;0;0.2562;1.69;1.407;37.492;1.593;76.4;295.44;0.053;3.131;163.34;0.1776;0.603;0.38;0.64;0.75;0.183;0.168;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
34980;CHEESE, POLAR, 20% FAT;Milk;0;0;0;20.13;12.2724;30.3;834.64;38.24;0.0683;38.12;0.181;23.945;4.836;406.7;64.69;0.288;16.296;549.45;0.0222;149.505;1.67;0;0.193;0.567;3.364;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
34984;CHOCOLATE MILK, COLD, VALIO PLAY, LACTOSE-FREE;Milk;9.489;9.401;0.243;1.012;0.6664;3.2;112.26;3.8;0.0094;13.59;0.134;14.734;0.834;88.5;170.72;0.173;2.585;39.57;0.0321;9.383;0.37;1.07;1;0.018;0.443;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34985;COFFEE DRINK, COLD, COFFEE WITH MILK, VITAMIN D, LACTOSE-FREE;Milk;8.013;8.013;0;1.004;0.7017;3.1;113.02;4.45;0.0093;13.57;0.048;10.711;0.803;84.6;144.64;0.174;2.609;39.37;0.0326;11.293;0.38;1.07;1;0.02;0.391;0;1;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34986;COFFEE BEVERAGE, ICED COFFEE, 1.8% FAT, LACTOSE-FREE;Milk;8.416;8.416;0;1.816;1.1559;2.9;92.36;5.86;0.0076;10.81;0.048;9.796;0.72;68.2;131.65;0.139;2.159;32.97;0.0249;14.8;0.3;0.79;0.021;0.033;0.329;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0
34988;MINERAL WATER WITH JUICE;Beverages;3.843;3.806;0.058;0.007;0.0007;0.03;9.2;0;0.0025;0.21;0.02;5.269;0.015;0.6;18.61;0.001;0.073;3.24;0.0006;0.161;0;0.24;0;0.018;0.003;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1
34989;VITAMIN WATER, VITAMIN WELL, SWEETENED WITH FRUCTOSE;Beverages;4.192;4.192;0;0;0;0;2.88;0;0.08;0.21;0.003;0;3.2;0;0.01;0;0.069;10.196;0;0;0.25;16;1.5;1.2;1;0;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1
34991;MEAL REPLACEMENT, WHEY PROTEIN POWDER, 85% PROTEIN;Products for special nutritional use;1.2;1;0;1;0.609747;85;0;0;0;0;0;0;0;0;0;0;0;47.06;0;0;1.44;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
34992;MEAL REPLACEMENT, PROTEIN BAR, AVERAGE, C. 20% PROTEIN;Products for special nutritional use;47.219;28.435;2.89;10.169;3.0128;22.25;566.64;7.24;48.0577;27.1;0.564;32.155;1.886;195.3;727.17;0.381;3.758;229.68;0.065;16.402;0.39;0.84;0.001;1.173;0.988;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
34996;MEAL REPLACEMENT, SOY PROTEIN POWDER, C. 80% PROTEIN;Products for special nutritional use;1.44;0;5.04;0.45;0;82.69;160.5;0;0;0;13.86;468;18.789;1098;3780;0;0.725;45.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
34997;MEAL REPLACEMENT, WHEY PROTEIN POWDER, C. 90% PROTEIN;Products for special nutritional use;4;4;0;3;2.079;90;0;0;0;0;0;0;0;0;0;0;0;43.14;0;0;1.32;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
34998;PROFEEL PROTEIN DRINK, SUGAR-FREE, VALIO, 1 UG VITAMIN D;Milk;3.616;3.44;0.486;1;0.5888;8.05;111.84;1.56;0.0091;13.81;0.214;19.218;0.884;93.2;201.54;0.174;2.541;46.14;0.0315;2.64;0.53;1.11;1;0.007;0.503;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0
34999;SPORT BEVERAGE, RECOVERY DRINK, GAINOMAX;Beverages;16.702;8.767;0;0.54;0.3772;7.9;210.03;3.97;0.0163;11.96;0.046;9.92;0.671;71.8;267.41;0.145;2.174;85.57;0.027;4.598;0.31;0.92;0.012;0.013;0.331;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0
35000;SPORT BEVERAGE, PROTEIN DRINK, PROTEIN SHAKE, FAST;Beverages;4.593;4.483;0.304;0.304;0.16;10;255.08;2.68;0.0196;15.99;0.156;16.74;0.812;86.7;362.2;0.164;2.403;100.47;0.0297;0.687;0.35;1.07;0;0.002;0.443;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0
35001;BUTTER LACTOSE-FREE, LOW SODIUM;Fat;0.8;0.8;0;81.3;52.78;1.19;24;178;0.011;3;0.18;2.6;0.1;34;18;0.03;0.5;320;0;706.31;0;0;0.325;1.51;0.08;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0
35002;SPORT BEVERAGE, PROTEIN DRINK, PROTEIN SMOOTHIE, FAST;Beverages;1.698;1.608;0.032;0.628;0.3856;7.61;3.26;0.01;0.0026;0.06;0.01;0.621;0.105;1;11.96;0.002;0.056;8.97;0.0037;0.785;0.24;2.56;0;0.021;0.004;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0
35003;MEAL REPLACEMENT, WHEY PROTEIN POWDER, PROFEEL, 44% PROTEIN;Products for special nutritional use;45.001;35.304;0;2.61;1.646;44.01;448.8;5.45;0.0327;49.5;0.149;41.58;3.218;323.4;564.3;0.719;6.6;220.28;0.1122;1.894;1.77;1.98;0.003;0.003;1.564;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0
35004;SPORT BEVERAGE, PROTEIN DRINK, 1,6% FAT;Beverages;8.647;8.482;0.456;1.597;1.0405;8.02;212.16;6.75;0.0161;13.05;0.219;17.934;0.798;87.5;316.46;0.16;2.375;80.44;0.0298;14.433;0.34;0.93;0.03;0.028;0.452;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0
35005;SNACK BAR, DATE BAR WITH NUTS, BARE BAR;Fruits;41.702;38.85;9.448;17.924;2.238;9.41;88.93;0;0.7776;4.67;3.553;116.49;3.004;234.4;643.69;0.227;4.13;5.7;0.1923;2.849;0;0.55;0;4.942;1.921;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1
35006;MARGARINE 70%, FLUID;Fat;0;0;0;70;5.0878;0;2.94;3.7;0.0035;0.04;0.013;1.26;0;0.6;0.33;0;0.015;348.59;0;0;0;0;0;12.895;0.001;0;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0
